iter	Logloss
380	0.4962075847
381	0.4961526806
382	0.4961249371
383	0.4960829623
384	0.4960304684
385	0.4959777824
386	0.495910432
387	0.4957511222
388	0.4957280809
389	0.4957042143
390	0.4956680904
391	0.4955971409
392	0.4955651268
393	0.4955259067
394	0.4954693865
395	0.4954340058
396	0.4954019704
397	0.4953756658
398	0.495345238
399	0.495313758
400	0.4952756847
401	0.4952511896
402	0.4951983468
403	0.4951807745
404	0.4951532996
405	0.4951250004
406	0.4950635187
407	0.4950412139
408	0.4949423589
409	0.4949043749
410	0.4948736066
411	0.4948428939
412	0.4948092831
413	0.4947774669
414	0.4947501171
415	0.4947245471
416	0.4946706319
417	0.4946520429
418	0.4946148192
419	0.4945971736
420	0.4945699136
421	0.4945099909
422	0.4944768059
423	0.4944442657
424	0.4944156533
425	0.4943960883
426	0.4943369048
427	0.494290652
428	0.4942707504
429	0.4942418819
430	0.4942198726
431	0.4941719858
432	0.4941385889
433	0.4941039166
434	0.494078141
435	0.4940394788
436	0.4939654102
437	0.4939336403
438	0.4938998378
439	0.493851874
440	0.4938343879
441	0.4938052233
442	0.4937545889
443	0.4937373559
444	0.4937172392
445	0.49369371
446	0.4936489938
447	0.4936211653
448	0.4935866189
449	0.4935611574
450	0.4935219516
451	0.4934414375
452	0.4934342641
453	0.4933968921
454	0.4933713501
455	0.4933450873
456	0.4933297054
457	0.4932938122
458	0.4932569651
459	0.4932353006
460	0.4932172065
461	0.4931905837
462	0.4931896924
463	0.4931717725
464	0.4931420067
465	0.4931032205
466	0.4930747044
467	0.4930396768
468	0.4929868722
469	0.4929565859
470	0.4928898288
471	0.4928576763
472	0.492808263
473	0.4927840826
474	0.4927717172
475	0.4927376372
476	0.4927301139
477	0.4927126013
478	0.4926639376
479	0.4926229152
480	0.4926219469
481	0.4925951242
482	0.4925485039
483	0.4925479997
484	0.492531025
485	0.4925060004
486	0.4924443944
487	0.4924267537
488	0.4923937025
489	0.4923461867
490	0.4922792506
491	0.4922090167
492	0.4921737664
493	0.492132857
494	0.4921058683
495	0.492080474
496	0.4920468056
497	0.4919986701
498	0.491970302
499	0.4919481813
