iter	Passed	Remaining
488	1219	1274
489	1222	1272
490	1224	1269
491	1227	1266
492	1229	1264
493	1231	1261
494	1234	1259
495	1236	1256
496	1239	1254
497	1241	1251
498	1243	1248
499	1246	1246
500	1248	1243
501	1251	1241
502	1253	1238
503	1255	1235
504	1258	1233
505	1260	1230
506	1263	1228
507	1265	1225
508	1268	1223
509	1270	1220
510	1272	1218
511	1275	1215
512	1278	1213
513	1280	1211
514	1283	1208
515	1285	1205
516	1288	1203
517	1290	1200
518	1293	1198
519	1295	1195
520	1297	1193
521	1300	1190
522	1302	1188
523	1305	1185
524	1307	1183
525	1310	1180
526	1312	1178
527	1315	1175
528	1317	1173
529	1320	1170
530	1322	1168
531	1325	1165
532	1327	1163
533	1330	1160
534	1332	1158
535	1334	1155
536	1337	1153
537	1339	1150
538	1342	1147
539	1344	1145
540	1347	1142
541	1349	1140
542	1351	1137
543	1354	1135
544	1356	1132
545	1359	1130
546	1361	1127
547	1364	1125
548	1366	1122
549	1368	1119
550	1371	1117
551	1373	1114
552	1375	1112
553	1378	1109
554	1380	1106
555	1383	1104
556	1385	1101
557	1387	1099
558	1390	1096
559	1392	1094
560	1395	1091
561	1397	1089
562	1399	1086
563	1402	1084
564	1404	1081
565	1407	1078
566	1409	1076
567	1411	1073
568	1414	1071
569	1416	1068
570	1419	1066
571	1421	1063
572	1423	1061
573	1426	1058
574	1428	1055
575	1430	1053
576	1433	1050
577	1435	1048
578	1437	1045
579	1440	1042
580	1442	1040
581	1444	1037
582	1447	1035
583	1449	1032
584	1452	1030
585	1454	1027
586	1456	1025
587	1459	1022
588	1461	1019
589	1464	1017
590	1466	1014
591	1468	1012
592	1471	1009
593	1473	1007
594	1476	1004
595	1478	1002
596	1480	999
597	1483	997
598	1485	994
599	1487	991
600	1490	989
601	1492	987
602	1495	984
603	1497	982
604	1500	979
605	1502	977
606	1505	974
607	1507	971
608	1510	969
609	1512	966
610	1514	964
611	1517	962
612	1519	959
613	1522	956
614	1524	954
615	1527	951
616	1529	949
617	1531	946
618	1534	944
619	1536	941
620	1539	939
621	1541	936
622	1544	934
623	1546	931
624	1548	929
625	1551	926
626	1553	924
627	1556	921
628	1558	919
629	1560	916
630	1563	914
631	1565	911
632	1568	909
633	1570	906
634	1573	904
635	1575	901
636	1578	899
637	1584	899
638	1587	896
639	1589	894
640	1592	891
641	1594	889
642	1596	886
643	1599	884
644	1601	881
645	1604	879
646	1606	876
647	1608	873
648	1611	871
649	1613	868
650	1616	866
651	1618	863
652	1621	861
653	1623	858
654	1626	856
655	1628	853
656	1630	851
657	1633	848
658	1635	846
659	1638	843
660	1640	841
661	1642	838
662	1645	836
663	1647	833
664	1650	831
665	1652	828
666	1655	826
667	1657	823
668	1659	821
669	1662	818
670	1664	816
671	1667	813
672	1669	811
673	1672	808
674	1674	806
675	1677	803
676	1679	801
677	1681	798
678	1684	796
679	1686	793
680	1689	791
681	1691	788
682	1694	786
683	1696	783
684	1699	781
685	1701	778
686	1703	776
687	1706	773
688	1708	771
689	1711	768
690	1713	766
691	1716	763
692	1718	761
693	1721	758
694	1723	756
695	1725	753
696	1728	751
697	1730	748
698	1733	746
699	1735	743
700	1737	741
701	1740	738
702	1742	736
703	1745	733
704	1747	731
705	1750	728
706	1752	726
707	1755	723
708	1757	721
709	1759	718
710	1762	716
711	1764	713
712	1767	711
713	1769	708
714	1772	706
715	1774	703
716	1776	701
717	1779	698
718	1781	696
719	1784	693
720	1786	691
721	1789	688
722	1791	686
723	1793	683
724	1796	681
725	1798	678
726	1801	676
727	1803	673
728	1806	671
729	1808	668
730	1810	666
731	1813	663
732	1815	661
733	1818	658
734	1820	656
735	1823	653
736	1825	651
737	1827	648
738	1830	646
739	1832	643
740	1835	641
741	1837	638
742	1840	636
743	1842	634
744	1845	631
745	1847	629
746	1849	626
747	1852	624
748	1854	621
749	1857	619
750	1859	616
751	1862	614
752	1864	611
753	1867	609
754	1870	606
755	1872	604
756	1875	601
757	1877	599
758	1879	596
759	1882	594
760	1884	591
761	1886	589
762	1889	586
763	1891	584
764	1894	581
765	1896	579
766	1898	576
767	1901	574
768	1903	571
769	1906	569
770	1908	566
771	1911	564
772	1913	561
773	1915	559
774	1918	556
775	1920	554
776	1923	551
777	1925	549
778	1928	546
779	1930	544
780	1932	541
781	1935	539
782	1937	536
783	1940	534
784	1942	532
785	1945	529
786	1947	527
787	1949	524
788	1952	522
789	1954	519
790	1957	517
791	1959	514
792	1962	512
793	1964	509
794	1967	507
795	1969	504
796	1972	502
797	1974	499
798	1977	497
799	1979	494
800	1981	492
801	1984	489
802	1986	487
803	1989	484
804	1991	482
805	1994	480
806	1996	477
807	1999	475
808	2001	472
809	2004	470
810	2006	467
811	2008	465
812	2011	462
813	2013	460
814	2016	457
815	2018	455
816	2021	452
817	2023	450
818	2025	447
819	2028	445
820	2030	442
821	2033	440
822	2035	437
823	2038	435
824	2040	432
825	2042	430
826	2045	427
827	2047	425
828	2050	422
829	2052	420
830	2055	418
831	2057	415
832	2060	413
833	2062	410
834	2065	408
835	2067	405
836	2070	403
837	2072	400
838	2075	398
839	2077	395
840	2079	393
841	2082	390
842	2084	388
843	2087	385
844	2090	383
845	2092	380
846	2094	378
847	2097	375
848	2099	373
849	2102	370
850	2104	368
851	2107	366
852	2109	363
853	2112	361
854	2114	358
855	2116	356
856	2119	353
857	2121	351
858	2124	348
859	2126	346
860	2128	343
861	2131	341
862	2133	338
863	2136	336
864	2138	333
865	2141	331
866	2143	328
867	2146	326
868	2148	323
869	2151	321
870	2154	319
871	2156	316
872	2158	314
873	2161	311
874	2163	309
875	2166	306
876	2168	304
877	2171	301
878	2173	299
879	2176	296
880	2178	294
881	2181	291
882	2183	289
883	2185	286
884	2188	284
885	2190	281
886	2193	279
887	2195	276
888	2198	274
889	2200	271
890	2203	269
891	2205	267
892	2208	264
893	2210	262
894	2213	259
895	2215	257
896	2218	254
897	2220	252
898	2222	249
899	2225	247
900	2227	244
901	2230	242
902	2232	239
903	2234	237
904	2237	234
905	2239	232
906	2242	229
907	2244	227
908	2246	224
909	2249	222
910	2251	219
911	2254	217
912	2256	215
913	2258	212
914	2261	210
915	2263	207
916	2266	205
917	2268	202
918	2270	200
919	2273	197
920	2275	195
921	2278	192
922	2280	190
923	2282	187
924	2285	185
925	2287	182
926	2290	180
927	2292	177
928	2295	175
929	2297	172
930	2299	170
931	2302	167
932	2304	165
933	2307	163
934	2309	160
935	2311	158
936	2314	155
937	2316	153
938	2319	150
939	2321	148
940	2324	145
941	2326	143
942	2328	140
943	2331	138
944	2333	135
945	2336	133
946	2338	130
947	2340	128
948	2343	125
949	2345	123
950	2348	120
951	2350	118
952	2353	116
953	2355	113
954	2358	111
955	2360	108
956	2362	106
957	2365	103
958	2367	101
959	2370	98
960	2372	96
961	2374	93
962	2377	91
963	2379	88
964	2382	86
965	2384	83
966	2386	81
967	2389	78
968	2391	76
969	2394	74
970	2396	71
971	2398	69
972	2401	66
973	2403	64
974	2406	61
975	2408	59
976	2410	56
977	2413	54
978	2415	51
979	2418	49
980	2420	46
981	2422	44
982	2425	41
983	2427	39
984	2430	37
985	2433	34
986	2435	32
987	2437	29
988	2440	27
989	2442	24
990	2445	22
991	2447	19
992	2450	17
993	2452	14
994	2455	12
995	2457	9
996	2459	7
997	2462	4
998	2464	2
999	2467	0
