iter	Logloss
304	0.4631736706
305	0.4630853462
306	0.4629548996
307	0.4628606124
308	0.462700674
309	0.4626068707
310	0.4625240232
311	0.4625141384
312	0.4623762044
313	0.4622901444
314	0.4621285587
315	0.4619794614
316	0.4618912043
317	0.4617777519
318	0.4616354083
319	0.4615896366
320	0.4615071774
321	0.4614415345
322	0.4613507261
323	0.4612288098
324	0.4611469306
325	0.4610852788
326	0.4610207389
327	0.4609255567
328	0.4608219554
329	0.460647464
330	0.4605313889
331	0.460334136
332	0.4602110691
333	0.4600183516
334	0.4598554998
335	0.4597883569
336	0.4597139444
337	0.4596072943
338	0.4595387862
339	0.4594493847
340	0.4592385316
341	0.4591242185
342	0.4589910646
343	0.458783528
344	0.458698269
345	0.4584886754
346	0.458337288
347	0.458280542
348	0.458108577
349	0.4580354605
350	0.4579790796
351	0.4578326912
352	0.4577451609
353	0.4576532396
354	0.4575257127
355	0.4573564206
356	0.4572953793
357	0.4572182924
358	0.4571339342
359	0.4570355502
360	0.4569068583
361	0.4568172806
362	0.4566836756
363	0.4565262431
364	0.4563510127
365	0.4562179428
366	0.4560938903
367	0.4558141237
368	0.4557043699
369	0.455465279
370	0.4553853535
371	0.4552513314
372	0.4551759413
373	0.4550142105
374	0.4549208449
375	0.4548225332
376	0.4546973652
377	0.4545873653
378	0.4544546574
379	0.4543454184
380	0.4540163936
381	0.4538867211
382	0.4536322566
383	0.4534996571
384	0.4533449647
385	0.4532528355
386	0.4530990812
387	0.4528855313
388	0.4526024349
389	0.4525318786
390	0.45239708
391	0.4522958114
392	0.4521585302
393	0.4519731804
394	0.4518765468
395	0.4517005357
396	0.4516023755
397	0.4515247233
398	0.451236813
399	0.4510044688
400	0.4508480673
401	0.4507095893
402	0.4505760809
403	0.4504102896
404	0.450301849
405	0.4501760206
406	0.4499831394
407	0.4498166257
408	0.4497385994
409	0.4496180149
410	0.449455036
411	0.4492411436
412	0.4490588309
413	0.4489038669
414	0.4487117933
415	0.4485301915
416	0.4484253493
417	0.4483331699
418	0.448287535
419	0.4481554846
420	0.4479685404
421	0.4478808896
422	0.4477757229
423	0.4476453849
424	0.4474545275
425	0.4473839385
426	0.447214074
427	0.4471168151
428	0.4468952309
429	0.4467481873
430	0.4466287186
431	0.4465226808
432	0.4463729919
433	0.44621905
434	0.4460475979
435	0.4459197734
436	0.4458162964
437	0.4457658352
438	0.4455833377
439	0.4454495826
440	0.4452540755
441	0.4451466842
442	0.4450412994
443	0.4449182347
444	0.4448650936
445	0.4447810787
446	0.4446537266
447	0.4444745482
448	0.4443826838
449	0.4443143228
450	0.4441483798
451	0.4440668873
452	0.4438954568
453	0.4437134785
454	0.4436671213
455	0.4435652614
456	0.4434629511
457	0.4434125302
458	0.4433406126
459	0.4431417938
460	0.4429820836
461	0.4429254208
462	0.442750197
463	0.4426829001
464	0.4426021983
465	0.4425036119
466	0.4424333412
467	0.4422585964
468	0.4422135476
469	0.4421280069
470	0.4419221377
471	0.4418259298
472	0.4417798897
473	0.4416698119
474	0.4415144241
475	0.4413679468
476	0.4412720418
477	0.4411447267
478	0.4410552872
479	0.4410101953
480	0.4409079697
481	0.4407392205
482	0.4405985297
483	0.4403859977
484	0.4403150944
485	0.4401197615
486	0.4399671286
487	0.4398766223
488	0.4397280813
489	0.4396059619
490	0.4395410446
491	0.4394657598
492	0.4393752414
493	0.439281831
494	0.4391492151
495	0.4390311865
496	0.4389967346
497	0.4388914691
498	0.4387220542
499	0.4386309359
500	0.4384637431
501	0.4383245607
502	0.4382198872
503	0.4380823223
504	0.4379541521
505	0.4378298458
506	0.4377606473
507	0.4375829379
508	0.4374759254
509	0.4373550768
510	0.4372512486
511	0.4371300586
512	0.4370432964
513	0.4369203489
514	0.4367606714
515	0.4365848255
516	0.4364792973
517	0.4363308458
518	0.4362537496
519	0.43615847
520	0.4360750143
521	0.4359603525
522	0.4358812792
523	0.4357234265
524	0.4355555022
525	0.4355089105
526	0.4353907911
527	0.4351490582
528	0.4349811449
529	0.4348207419
530	0.4347547034
531	0.4346418746
532	0.4345351883
533	0.4344274291
534	0.4343528482
535	0.4342648332
536	0.4341823831
537	0.4340760418
538	0.4339854664
539	0.4338239028
540	0.433745343
541	0.4336730239
542	0.4335884627
543	0.4334497104
544	0.433336931
545	0.4331243766
546	0.4330126936
547	0.4328156909
548	0.4327455264
549	0.4326670665
550	0.4325591002
551	0.4324833128
552	0.4323903549
553	0.4322799925
554	0.4321958472
555	0.4320993285
556	0.4320152642
557	0.4319026148
558	0.4318184099
559	0.4316806244
560	0.4315406063
561	0.4314825124
562	0.431404585
563	0.4312055955
564	0.431075629
565	0.4309883167
566	0.4309100791
567	0.430834947
568	0.4307840115
569	0.4307119605
570	0.4306334842
571	0.4305214102
572	0.4303745003
573	0.4303091593
574	0.4302307417
575	0.4301499868
576	0.4300395015
577	0.429960086
578	0.429885113
579	0.4298104854
580	0.4297077119
581	0.4296251959
582	0.4295037697
583	0.42946059
584	0.4293498666
585	0.4292481419
586	0.4291497058
587	0.429095037
588	0.4290075138
589	0.4288869286
590	0.4287911207
591	0.4286868252
592	0.4285798754
593	0.4284905474
594	0.4283990213
595	0.4282732322
596	0.4282181097
597	0.4280883565
598	0.4279832242
599	0.4278979896
600	0.4277707406
601	0.4277222196
602	0.4276132709
603	0.4275261498
604	0.4274224355
605	0.4272953032
606	0.4271564851
607	0.4270532282
608	0.4269714473
609	0.4269000418
610	0.426846389
611	0.4267635902
612	0.4266573754
613	0.42655743
614	0.4264836517
615	0.4263081013
616	0.4262055389
617	0.4260817339
618	0.4259365229
619	0.4258145979
620	0.425710947
621	0.4256513671
622	0.4255866629
623	0.4255223413
624	0.4254135767
625	0.4253224846
626	0.4251929591
627	0.4251300812
628	0.4250319993
629	0.4249130651
630	0.4248316122
631	0.4247539055
632	0.4246567108
633	0.4245293522
634	0.4244600119
635	0.4242960963
636	0.4242027802
637	0.4241051837
638	0.4240337611
639	0.4240025862
640	0.4239296552
641	0.4238063224
642	0.4236574598
643	0.4235750089
644	0.4234738652
645	0.423401262
646	0.4233110759
647	0.4232385453
648	0.4231737263
649	0.4230791231
650	0.4229868849
651	0.4229045623
652	0.4228065523
653	0.4227249287
654	0.4226372303
655	0.4225685379
656	0.4225022156
657	0.4223966052
658	0.422345466
659	0.4222933147
660	0.4221339994
661	0.4220102039
662	0.4219367616
663	0.4218650459
664	0.421775664
665	0.4216914374
666	0.4215943648
667	0.4215170708
668	0.4214281639
669	0.4213737466
670	0.4212899452
671	0.4212210203
672	0.4211060958
673	0.421019708
674	0.4209210385
675	0.4208208744
676	0.4207982219
677	0.4207321365
678	0.420585633
679	0.4205288152
680	0.4204024603
681	0.4202512681
682	0.4201926222
683	0.4201298996
684	0.4199366429
685	0.4198062338
686	0.4197148378
687	0.4196445656
688	0.4194632085
689	0.4193948508
690	0.419344075
691	0.4192735624
692	0.419177902
693	0.4190875142
694	0.4190249868
695	0.4189745224
696	0.418885848
697	0.4187876673
698	0.4186909743
699	0.4185854867
700	0.4184963081
701	0.4184019939
702	0.4182638343
703	0.4181871586
704	0.418076692
705	0.4179917541
706	0.4179193431
707	0.4178579579
708	0.4177509091
709	0.4176866253
710	0.4176138203
711	0.4175124215
712	0.4174029885
713	0.4173147368
714	0.4172282409
715	0.4171449808
716	0.4170586063
717	0.4169995177
718	0.4169281827
719	0.4168672207
720	0.4167956773
721	0.4167151257
722	0.4166120351
723	0.4164729561
724	0.4163813576
725	0.4162567673
726	0.4161489348
727	0.4160844897
728	0.416041543
729	0.4160033714
730	0.4159412445
731	0.4158634326
732	0.4157742925
733	0.4156844242
734	0.4155985334
735	0.4155136749
736	0.4154508499
737	0.4153879183
738	0.4153238671
739	0.4152578608
740	0.4151512314
741	0.4150148601
742	0.4149379692
743	0.4148509369
744	0.414776004
745	0.4146794246
746	0.4145634965
747	0.4144885473
748	0.4143990536
749	0.4143178237
750	0.414238191
751	0.4141906667
752	0.4141059392
753	0.4140298821
754	0.4139577824
755	0.4138561766
756	0.4137741294
757	0.4136477043
758	0.4135606844
759	0.4135051081
760	0.4134259262
761	0.413300036
762	0.4132452256
763	0.4131343677
764	0.4130452272
765	0.4129604239
766	0.4128941803
767	0.4127545609
768	0.4127402621
769	0.4126376455
770	0.4125724214
771	0.4124548933
772	0.412371918
773	0.4122920196
774	0.4122202463
775	0.4121681231
776	0.412085898
777	0.4120182304
778	0.4119695357
779	0.4119167374
780	0.4118319969
781	0.4117118828
782	0.4116315956
783	0.4115104693
784	0.4114308949
785	0.4113099774
786	0.4112125442
787	0.4111184972
788	0.4110583697
789	0.4110235041
790	0.4109339378
791	0.410867728
792	0.4107676797
793	0.4106194586
794	0.4105517848
795	0.4105200322
796	0.4104805275
797	0.4103976265
798	0.4102952881
799	0.4101955067
800	0.4101096744
801	0.4100679929
802	0.4099675093
803	0.4099154829
804	0.4098046662
805	0.4097555616
806	0.4096286359
807	0.409551047
808	0.4094608707
809	0.4093952291
810	0.4092743215
811	0.4092337973
812	0.4091370999
813	0.4090894016
814	0.4090240153
815	0.4089607991
816	0.4088595897
817	0.4087782403
818	0.4087100768
819	0.4086503325
820	0.4085679803
821	0.4084397193
822	0.4083983996
823	0.4083233541
824	0.4082834829
825	0.4082321465
826	0.4081453303
827	0.4080368416
828	0.4079365819
829	0.4078668045
830	0.4077976839
831	0.407727818
832	0.4076069051
833	0.4075220262
834	0.407407195
835	0.4073347068
836	0.4072631305
837	0.4071736036
838	0.4070794909
839	0.4070079822
840	0.4069551555
841	0.4068410003
842	0.406791578
843	0.4067272213
844	0.4066846928
845	0.406619233
846	0.4065450079
847	0.4064378284
848	0.4063712362
849	0.4062721575
850	0.4061872798
851	0.4061299032
852	0.4060107666
853	0.4059541746
854	0.4058816387
855	0.4057824107
856	0.4057461303
857	0.4056881043
858	0.405627402
859	0.4055059553
860	0.405450788
861	0.4052314265
862	0.4051592371
863	0.4050745246
864	0.4050088821
865	0.4048856843
866	0.4047246693
867	0.404676172
868	0.4045711125
869	0.4045049267
870	0.4044200006
871	0.4043280704
872	0.4042847436
873	0.4042195967
874	0.4041425881
875	0.4040748864
876	0.4039921521
877	0.4038873818
878	0.4038049751
879	0.4037212628
880	0.403649335
881	0.4034523858
882	0.4032737258
883	0.4032272481
884	0.4031463851
885	0.4030630077
886	0.4029845981
887	0.4029240917
888	0.4027951306
889	0.4027296928
890	0.4026613769
891	0.4025910754
892	0.402495322
893	0.4024327869
894	0.4023553607
895	0.4021667638
896	0.4020751909
897	0.4020280355
898	0.4018793127
899	0.4017922218
900	0.4017042054
901	0.4016372986
902	0.4015556301
903	0.4013855853
904	0.4012978817
905	0.4012316024
906	0.4011510319
907	0.4010487593
908	0.400974821
909	0.4009133196
910	0.4008363588
911	0.4007638259
912	0.4006875428
913	0.4006410917
914	0.4005441521
915	0.4004722906
916	0.4004101641
917	0.4003475733
918	0.4002968551
919	0.4002555252
920	0.4001702529
921	0.4001030166
922	0.3999910625
923	0.3999217431
924	0.3998346061
925	0.3997785672
926	0.3997210835
927	0.3996577138
928	0.3995954949
929	0.3995270566
930	0.3994367275
931	0.3993976088
932	0.3993284097
933	0.3992672848
934	0.399194672
935	0.3991623747
936	0.3991014053
937	0.3990469859
938	0.3989767442
939	0.3989065901
940	0.3988232461
941	0.3987433859
942	0.3986822997
943	0.3986118205
944	0.3985777646
945	0.3984899857
946	0.3984156416
947	0.3983695885
948	0.3983257658
949	0.3982917909
950	0.3982368617
951	0.3981619527
952	0.3980827196
953	0.3980149991
954	0.3979343044
955	0.3978507791
956	0.3977933687
957	0.3977208249
958	0.3975914993
959	0.3975165011
960	0.3974619129
961	0.3973830472
962	0.3972895941
963	0.3972156246
964	0.3971389212
965	0.3970507708
966	0.3969842733
967	0.3969532336
968	0.3968372592
969	0.396775288
970	0.3966948144
971	0.3966629943
972	0.3965877506
973	0.3965492394
974	0.396485349
975	0.3964348043
976	0.3963691124
977	0.3962606209
978	0.3961744713
979	0.3960546944
980	0.3959684723
981	0.3959151473
982	0.395790849
983	0.3957420275
984	0.3956940343
985	0.3955763065
986	0.3954907743
987	0.39542205
988	0.3953787422
989	0.3953156674
990	0.3952409163
991	0.3951833903
992	0.3951335433
993	0.3950834086
994	0.3950468121
995	0.3949155704
996	0.3948547302
997	0.394780641
998	0.3946683016
999	0.3944612057
