iter	Logloss
364	0.2708426319
365	0.2708357621
366	0.2708296844
367	0.2708221245
368	0.2708155732
369	0.2708076934
370	0.2708011008
371	0.2707938611
372	0.2707881499
373	0.2707770461
374	0.2707697563
375	0.2707639479
376	0.2707570721
377	0.2707507309
378	0.2707426986
379	0.2707304475
380	0.2707233204
381	0.2707168781
382	0.2707089302
383	0.2706998927
384	0.2706897123
385	0.2706839883
386	0.270678649
387	0.2706708024
388	0.2706562201
389	0.2706481659
390	0.2706427121
391	0.2706363115
392	0.2706278488
393	0.2706193953
394	0.2706086443
395	0.270600855
396	0.2705895051
397	0.2705855662
398	0.2705797261
399	0.2705735078
400	0.2705683621
401	0.2705597062
402	0.2705552919
403	0.2705539491
404	0.2705507881
405	0.2705460385
406	0.2705418248
407	0.270534648
408	0.2705311151
409	0.270524138
410	0.2705176809
411	0.2705114788
412	0.2705051584
413	0.2704974601
414	0.2704920595
415	0.2704830132
416	0.2704754285
417	0.2704735804
418	0.2704681253
419	0.2704635304
420	0.2704588842
421	0.2704540448
422	0.2704500431
423	0.2704433147
424	0.2704393064
425	0.2704351849
426	0.2704289256
427	0.2704245519
428	0.2704185879
429	0.2704143028
430	0.2704070679
431	0.270400783
432	0.2703968849
433	0.2703754912
434	0.2703695173
435	0.2703612148
436	0.2703533593
437	0.2703526867
438	0.2703479627
439	0.2703428768
440	0.2703376394
441	0.270324443
442	0.2703195943
443	0.2703096766
444	0.2703032491
445	0.270296672
446	0.2702914779
447	0.2702668929
448	0.2702621602
449	0.2702575755
450	0.2702530148
451	0.2702461796
452	0.2702376183
453	0.2702316781
454	0.2702270104
455	0.2702203145
456	0.2702099422
457	0.2702010961
458	0.2701908941
459	0.2701859154
460	0.2701814797
461	0.2701755696
462	0.2701696814
463	0.2701653194
464	0.270159092
465	0.2701554518
466	0.2701251261
467	0.2701205831
468	0.2701160615
469	0.2701115231
470	0.2701083707
471	0.270102926
472	0.2700988442
473	0.2700947872
474	0.270089579
475	0.2700841625
476	0.2700794143
477	0.2700738373
478	0.2700672945
479	0.270062861
480	0.2700564854
481	0.2700533943
482	0.2700505529
483	0.2700462955
484	0.2700413337
485	0.2700376556
486	0.2700336421
487	0.2700273418
488	0.2700224482
489	0.2700192244
490	0.2700139411
491	0.2700068186
492	0.2700011675
493	0.2699947172
494	0.2699898779
495	0.2699788182
496	0.2699737926
497	0.2699682747
498	0.2699621388
499	0.2699573569
500	0.2699539737
501	0.2699505251
502	0.2699451845
503	0.2699404951
504	0.2699360779
505	0.2699295761
506	0.269922353
507	0.2699159058
508	0.2699053645
509	0.2698992902
510	0.2698921564
511	0.2698887188
512	0.2698848054
513	0.2698807798
514	0.2698749746
515	0.269870451
516	0.2698662361
517	0.269861668
518	0.2698574706
519	0.2698545267
520	0.2698490285
521	0.269848448
522	0.2698407185
523	0.2698383195
524	0.2698330646
525	0.2698279865
526	0.2698241614
527	0.2698182619
528	0.269811958
529	0.269808582
530	0.2698049674
531	0.2697957164
532	0.2697902497
533	0.2697878293
534	0.2697801573
535	0.2697739003
536	0.2697698166
537	0.2697654926
538	0.2697618537
539	0.269760365
540	0.2697547607
541	0.269750688
542	0.2697469929
543	0.269742744
544	0.2697385497
545	0.2697358077
546	0.2697301616
547	0.26972556
548	0.2697232606
549	0.2697201855
550	0.2697145282
551	0.2697087531
552	0.26970472
553	0.2697029351
554	0.2696969417
555	0.2696953974
556	0.269691317
557	0.2696873602
558	0.2696828374
559	0.2696706237
560	0.2696664957
561	0.2696622771
562	0.2696580683
563	0.269637244
564	0.2696343374
565	0.269627912
566	0.2696248128
567	0.2696221376
568	0.2696187059
569	0.2696132768
570	0.2696084003
571	0.2696036658
572	0.2695980908
573	0.2695939578
574	0.2695901384
575	0.269584226
576	0.2695776937
577	0.2695706245
578	0.269566517
579	0.2695612057
580	0.2695555422
581	0.269550386
582	0.2695452765
583	0.2695394258
584	0.2695369313
585	0.2695283237
586	0.2695243166
587	0.2695208124
588	0.2695157681
589	0.2695035902
590	0.2694993225
591	0.2694910028
592	0.2694854195
593	0.2694793627
594	0.2694767014
595	0.2694738914
596	0.269470309
597	0.2694628988
598	0.2694592876
599	0.269455669
600	0.2694512855
601	0.2694481263
602	0.2694440834
603	0.2694358627
604	0.2694320875
605	0.2694265564
606	0.2694229877
607	0.269419967
608	0.2694123363
609	0.269409391
610	0.26939738
611	0.2693921017
612	0.2693651436
613	0.2693564744
614	0.2693531344
615	0.2693487016
616	0.2693441489
617	0.2693365181
618	0.2693320129
619	0.2693294405
620	0.269325174
621	0.2693187491
622	0.2693173588
623	0.2693134916
624	0.2693100241
625	0.2693056971
626	0.2693007395
627	0.2692967985
628	0.2692920255
629	0.2692883756
630	0.2692853127
631	0.2692805371
632	0.2692760866
633	0.2692736062
634	0.2692704084
635	0.2692658973
636	0.2692613906
637	0.2692574093
638	0.2692538859
639	0.2692467651
640	0.2692420816
641	0.2692372654
642	0.2692292769
643	0.2692261868
644	0.2692210822
645	0.2692185911
646	0.2692139705
647	0.2692074565
648	0.2691925588
649	0.2691888758
650	0.2691846171
651	0.2691798162
652	0.2691758406
653	0.2691740068
654	0.2691684427
655	0.2691643282
656	0.2691573993
657	0.2691539274
658	0.2691277759
659	0.2691232501
660	0.2691199609
661	0.2691114185
662	0.2691085965
663	0.2691030901
664	0.2690988771
665	0.269094454
666	0.269089722
667	0.2690680221
668	0.2690597764
669	0.2690567745
670	0.2690511495
671	0.2690475222
672	0.269046301
673	0.2690375521
674	0.269034433
675	0.2690270713
676	0.2690148482
677	0.2690008234
678	0.2689973497
679	0.2689884804
680	0.2689844587
681	0.2689791091
682	0.2689764376
683	0.2689676188
684	0.2689617378
685	0.2689547064
686	0.2689455432
687	0.2689425733
688	0.2689245276
689	0.2689018429
690	0.2688989908
691	0.2688948616
692	0.2688903142
693	0.2688857416
694	0.2688818801
695	0.2688741941
696	0.2688650044
697	0.2688561917
698	0.2688527139
699	0.2688421258
700	0.2688390344
701	0.268835234
702	0.2688315493
703	0.2688271913
704	0.2688214386
705	0.2688134767
706	0.26880513
707	0.2688009281
708	0.2687917981
709	0.268789866
710	0.2687849841
711	0.2687813526
712	0.2687644478
713	0.2687610938
714	0.2687572413
715	0.2687530065
716	0.2687482919
717	0.2687323755
718	0.2687258708
719	0.2687194976
720	0.2687099458
721	0.2687059941
722	0.2686982883
723	0.2686883115
724	0.268676466
725	0.2686622067
726	0.2686575437
727	0.2686437969
728	0.2686262229
729	0.2686217696
730	0.2686125995
731	0.2686086379
732	0.2686042764
733	0.2685989988
734	0.2685933702
735	0.2685805291
736	0.2685684297
737	0.2685591365
738	0.2685478669
739	0.2685413854
740	0.2685376848
741	0.2685303351
742	0.2685238661
743	0.26852163
744	0.2685163297
745	0.2685119428
746	0.2685074936
747	0.268503047
748	0.2684979005
749	0.268491359
750	0.2684856843
751	0.2684808746
752	0.2684740677
753	0.2684664497
754	0.2684535527
755	0.2684372445
756	0.2684331379
757	0.2684261893
758	0.2684227137
759	0.2684174705
760	0.2684143123
761	0.268406265
762	0.2684019081
763	0.2683988481
764	0.2683969967
765	0.2683952718
766	0.2683843468
767	0.2683767304
768	0.2683718223
769	0.2683672833
770	0.2683636504
771	0.268360502
772	0.268356073
773	0.2683439893
774	0.2683371075
775	0.2683333816
776	0.2683286843
777	0.2683232126
778	0.2683092022
779	0.268302682
780	0.2682880991
781	0.268285394
782	0.2682729331
783	0.268268789
784	0.2682591029
785	0.2682538311
786	0.2682494554
787	0.2682452649
788	0.2682379356
789	0.2682333172
790	0.2682247217
791	0.2682178257
792	0.2682133013
793	0.2682076867
794	0.268204365
795	0.2681987646
796	0.2681922973
797	0.2681874463
798	0.2681816078
799	0.2681753537
800	0.2681727151
801	0.2681621719
802	0.2681565369
803	0.2681505798
804	0.2681469255
805	0.268140776
806	0.2681375306
807	0.2681334976
808	0.2681260001
809	0.2681197821
810	0.2681155174
811	0.2681112642
812	0.2681083591
813	0.2681033311
814	0.2680941851
815	0.2680891215
816	0.2680828864
817	0.2680788651
818	0.2680737838
819	0.268069694
820	0.2680670564
821	0.2680605869
822	0.2680578188
823	0.2680494341
824	0.2680450232
825	0.2680376772
826	0.2680348153
827	0.2680271794
828	0.268024804
829	0.268018186
830	0.2680150537
831	0.2680108468
832	0.268005402
833	0.2679984948
834	0.2679899745
835	0.2679855269
836	0.267980949
837	0.2679748188
838	0.2679714051
839	0.2679674112
840	0.2679623223
841	0.2679569096
842	0.2679528446
843	0.2679485787
844	0.267944258
845	0.2679403066
846	0.2679367205
847	0.2679325326
848	0.2679235219
849	0.267917648
850	0.2679118659
851	0.2679062898
852	0.267897645
853	0.2678937441
854	0.2678837817
855	0.2678798564
856	0.267877889
857	0.2678740639
858	0.2678696589
859	0.2678664635
860	0.2678619015
861	0.2678545111
862	0.2678492953
863	0.2678435894
864	0.2678403402
865	0.2678359478
866	0.2678310905
867	0.2678259755
868	0.2678206901
869	0.2678141695
870	0.2678082988
871	0.2678017589
872	0.2677938155
873	0.2677921882
874	0.2677874077
875	0.267782503
876	0.2677788854
877	0.2677752049
878	0.2677716011
879	0.2677635128
880	0.2677606573
881	0.2677553393
882	0.2677518457
883	0.2677451638
884	0.2677396263
885	0.2677349246
886	0.2677326038
887	0.2677269029
888	0.2677221895
889	0.2677149608
890	0.2677122517
891	0.2677064816
892	0.2677016204
893	0.2676971367
894	0.2676922045
895	0.2676851049
896	0.2676802364
897	0.2676763502
898	0.2676725237
899	0.2676706373
900	0.26766659
901	0.2676628298
902	0.2676603193
903	0.2676572049
904	0.2676533689
905	0.2676486997
906	0.2676472192
907	0.2676359841
908	0.2676299876
909	0.2676226115
910	0.2676195949
911	0.2676165305
912	0.2676119403
913	0.267606381
914	0.2676007478
915	0.2675958238
916	0.267593532
917	0.2675883428
918	0.2675840183
919	0.267578045
920	0.2675755494
921	0.2675714734
922	0.267566163
923	0.2675620692
924	0.2675586253
925	0.267555795
926	0.2675507599
927	0.2675430945
928	0.2675391604
929	0.2675280515
930	0.2675239083
931	0.2675197582
932	0.2675148361
933	0.2675105248
934	0.2675067231
935	0.2675029435
936	0.2674980962
937	0.267494374
938	0.2674925139
939	0.2674897766
940	0.2674856518
941	0.2674824234
942	0.2674806614
943	0.2674738565
944	0.2674701349
945	0.2674675314
946	0.2674630908
947	0.2674562127
948	0.2674519947
949	0.2674463485
950	0.2674422914
951	0.2674373443
952	0.2674328949
953	0.2674302163
954	0.2674274915
955	0.2674203733
956	0.26741674
957	0.2674151223
958	0.2674081904
959	0.267400715
960	0.2673968869
961	0.2673952411
962	0.2673922491
963	0.2673896462
964	0.2673864878
965	0.2673833331
966	0.2673771328
967	0.2673717738
968	0.2673685027
969	0.2673652858
970	0.2673582787
971	0.2673547463
972	0.2673511261
973	0.2673492974
974	0.2673462517
975	0.2673429113
976	0.267338244
977	0.2673353925
978	0.2673316228
979	0.267327403
980	0.2673219551
981	0.2673168338
982	0.2673121407
983	0.2673084668
984	0.2673062353
985	0.2673040024
986	0.2672998327
987	0.267293716
988	0.2672904531
989	0.2672860605
990	0.2672828285
991	0.2672769828
992	0.2672752107
993	0.2672713928
994	0.2672648185
995	0.2672609285
996	0.2672590651
997	0.267254783
998	0.2672515397
999	0.2672469333
1000	0.2672421473
1001	0.2672381727
1002	0.2672366887
1003	0.2672325629
1004	0.2672275191
1005	0.267224005
1006	0.2672197248
1007	0.2672138882
1008	0.2672071604
1009	0.2672034566
1010	0.2671993006
1011	0.2671955052
1012	0.2671902303
1013	0.26718621
1014	0.2671800879
1015	0.2671766653
1016	0.2671722571
1017	0.2671624988
1018	0.2671557418
1019	0.2671489795
1020	0.2671449499
1021	0.2671404058
1022	0.2671362843
1023	0.2671335636
1024	0.2671295222
1025	0.2671233502
1026	0.2671205215
1027	0.2671157159
1028	0.2671121795
1029	0.2671096776
1030	0.267107855
1031	0.2671038457
1032	0.2670988018
1033	0.2670942776
1034	0.2670904119
1035	0.2670866573
1036	0.2670817623
1037	0.2670790482
1038	0.2670741227
1039	0.2670710252
1040	0.26706586
1041	0.267060589
1042	0.2670563263
1043	0.2670536724
1044	0.2670499302
1045	0.2670457828
1046	0.2670416286
1047	0.2670364295
1048	0.2670289196
1049	0.2670277212
1050	0.2670240202
1051	0.2670204006
1052	0.2670156857
1053	0.2670118874
1054	0.2670088649
1055	0.2670054332
1056	0.2670009243
1057	0.2669970977
1058	0.2669906362
1059	0.2669877874
1060	0.2669858782
1061	0.2669832553
1062	0.2669798013
1063	0.2669747202
1064	0.2669705748
1065	0.2669655915
1066	0.2669615041
1067	0.2669562922
1068	0.2669506451
1069	0.266943508
1070	0.2669402198
1071	0.2669371652
1072	0.2669322712
1073	0.2669293216
1074	0.2669193608
1075	0.2669164379
1076	0.2669110705
1077	0.2669080136
1078	0.2669042748
1079	0.2668981394
1080	0.2668929465
1081	0.2668908822
1082	0.2668889388
1083	0.2668862307
1084	0.2668848087
1085	0.2668802221
1086	0.2668754872
1087	0.266871606
1088	0.2668653307
1089	0.2668609998
1090	0.2668587928
1091	0.2668539182
1092	0.2668505153
1093	0.2668476606
1094	0.2668424904
1095	0.2668370423
1096	0.2668328877
1097	0.2668274258
1098	0.2668244116
1099	0.266822106
1100	0.2668163242
1101	0.2668135011
1102	0.2668112537
1103	0.2668068535
1104	0.2668029923
1105	0.2667987911
1106	0.2667948145
1107	0.2667930803
1108	0.2667889423
1109	0.2667865259
1110	0.2667844357
1111	0.2667791661
1112	0.2667754401
1113	0.2667700734
1114	0.2667663528
1115	0.2667638617
1116	0.2667601122
1117	0.2667555552
1118	0.266751042
1119	0.2667463617
1120	0.2667405348
1121	0.2667361745
1122	0.2667343864
1123	0.2667309957
1124	0.266728019
1125	0.2667246277
1126	0.2667214426
1127	0.2667185092
1128	0.2667152224
1129	0.2667119563
1130	0.2667067531
1131	0.2667021708
1132	0.2666993741
1133	0.2666944992
1134	0.2666913234
1135	0.2666873931
1136	0.2666852637
1137	0.26668219
1138	0.2666766953
1139	0.2666717004
1140	0.2666659716
1141	0.2666605139
1142	0.2666550479
1143	0.2666524558
1144	0.2666481105
1145	0.2666451997
1146	0.2666402081
1147	0.266636642
1148	0.2666316141
1149	0.2666283816
1150	0.2666255838
1151	0.2666231517
1152	0.2666199279
1153	0.2666166874
1154	0.2666126975
1155	0.2666096998
1156	0.26660747
1157	0.2666037977
1158	0.2665998746
1159	0.2665971862
1160	0.2665932223
1161	0.2665905684
1162	0.2665878483
1163	0.2665825503
1164	0.2665783363
1165	0.2665749158
1166	0.2665707645
1167	0.2665689369
1168	0.2665644841
1169	0.2665599547
1170	0.266555467
1171	0.2665499136
1172	0.2665466534
1173	0.2665428317
1174	0.2665394651
1175	0.2665348468
1176	0.2665306621
1177	0.2665283346
1178	0.2665251585
1179	0.2665228492
1180	0.2665202112
1181	0.2665174372
1182	0.2665145176
1183	0.2665110511
1184	0.2665092563
1185	0.266504346
1186	0.2664997905
1187	0.2664947646
1188	0.2664923214
1189	0.2664896327
1190	0.2664852597
1191	0.2664817396
1192	0.2664780928
1193	0.2664766891
1194	0.2664730458
1195	0.2664712568
1196	0.2664692691
1197	0.2664640753
1198	0.2664607963
1199	0.2664563758
1200	0.2664509895
1201	0.2664486609
1202	0.2664446731
1203	0.2664411609
1204	0.2664362401
1205	0.2664320768
1206	0.2664297061
1207	0.2664261249
1208	0.2664209832
1209	0.2664158157
1210	0.2664132574
1211	0.2664085157
1212	0.2664059604
1213	0.2664034959
1214	0.2664018117
1215	0.2663992393
1216	0.266394156
1217	0.2663900387
1218	0.2663879204
1219	0.2663837648
1220	0.2663793199
1221	0.2663775912
1222	0.266373965
1223	0.2663704263
1224	0.2663680613
1225	0.2663636205
1226	0.2663584986
1227	0.2663536528
1228	0.2663486067
1229	0.2663464775
1230	0.2663431827
1231	0.2663377544
1232	0.2663327008
1233	0.2663294029
1234	0.2663261444
1235	0.2663237234
1236	0.2663232054
1237	0.2663189783
1238	0.2663155649
1239	0.266312766
1240	0.2663093352
1241	0.2663058195
1242	0.2663043869
1243	0.2663001236
1244	0.2662977764
1245	0.2662941615
1246	0.2662917816
1247	0.2662897381
1248	0.2662872775
1249	0.26628498
1250	0.2662805818
1251	0.2662783544
1252	0.2662731887
1253	0.2662719106
1254	0.2662685676
1255	0.2662645736
1256	0.2662607658
1257	0.2662597809
1258	0.2662546212
1259	0.2662510103
1260	0.2662477006
1261	0.2662435503
1262	0.2662397568
1263	0.266235177
1264	0.2662321871
1265	0.2662279565
1266	0.2662272556
1267	0.2662221329
1268	0.2662197347
1269	0.2662173493
1270	0.2662158599
1271	0.2662120545
1272	0.2662070504
1273	0.2662061323
1274	0.2662023061
1275	0.2661975793
1276	0.2661920346
1277	0.2661891103
1278	0.2661883472
1279	0.2661850208
1280	0.2661822348
1281	0.2661788476
1282	0.2661754594
1283	0.266173315
1284	0.2661704698
1285	0.2661657376
1286	0.2661608111
1287	0.2661558364
1288	0.2661519176
1289	0.2661475051
1290	0.2661421803
1291	0.2661405004
1292	0.2661375475
1293	0.2661346951
1294	0.2661322623
1295	0.2661293116
1296	0.2661262621
1297	0.2661219863
1298	0.266120108
1299	0.2661143433
1300	0.266111842
1301	0.2661090836
1302	0.2661061864
1303	0.2661040017
1304	0.2661005093
1305	0.2660968294
1306	0.2660918675
1307	0.26608772
1308	0.266085542
1309	0.2660813842
1310	0.2660797905
1311	0.2660763668
1312	0.2660735573
1313	0.2660698454
1314	0.2660667743
1315	0.2660634832
1316	0.2660595515
1317	0.2660562235
1318	0.2660518894
1319	0.266049362
1320	0.2660453928
1321	0.2660404755
1322	0.2660388929
1323	0.2660377225
1324	0.2660352818
1325	0.2660320512
1326	0.2660284696
1327	0.2660246143
1328	0.2660207843
1329	0.2660178926
1330	0.266014491
1331	0.2660108117
1332	0.2660077935
1333	0.2660064784
1334	0.2660030709
1335	0.2659990424
1336	0.2659956448
1337	0.2659934272
1338	0.2659886272
1339	0.2659844675
1340	0.2659819002
1341	0.2659787671
1342	0.2659752498
1343	0.2659724178
1344	0.2659679022
1345	0.2659635678
1346	0.2659583647
1347	0.2659547976
1348	0.2659507
1349	0.2659473804
1350	0.2659430173
1351	0.2659404949
1352	0.2659367554
1353	0.265930017
1354	0.2659277593
1355	0.2659235971
1356	0.2659211564
1357	0.2659158433
1358	0.2659144274
1359	0.2659111857
1360	0.265906462
1361	0.2659022914
1362	0.265898796
1363	0.2658950186
1364	0.2658892508
1365	0.2658857207
1366	0.2658827102
1367	0.2658802119
1368	0.2658781378
1369	0.2658761847
1370	0.2658718434
1371	0.265867249
1372	0.2658642161
1373	0.2658603954
1374	0.2658570494
1375	0.2658531904
1376	0.2658491449
1377	0.2658461038
1378	0.2658427532
1379	0.2658396903
1380	0.2658383522
1381	0.2658348695
1382	0.2658322492
1383	0.2658287209
1384	0.2658273955
1385	0.2658232499
1386	0.2658196334
1387	0.2658156359
1388	0.2658132532
1389	0.2658109083
1390	0.2658076246
1391	0.265802792
1392	0.2658000059
1393	0.265797921
1394	0.2657967785
1395	0.2657956763
1396	0.265792273
1397	0.2657890427
1398	0.2657853905
1399	0.2657831336
1400	0.2657801306
1401	0.2657775964
1402	0.2657731382
1403	0.2657700589
1404	0.2657664058
1405	0.2657653861
1406	0.2657632776
1407	0.2657582113
1408	0.2657560646
1409	0.2657537306
1410	0.2657517116
1411	0.2657488775
1412	0.2657460823
1413	0.2657434332
1414	0.2657406772
1415	0.2657366826
1416	0.2657329092
1417	0.2657288971
1418	0.2657259683
1419	0.2657215711
1420	0.2657177306
