iter	Passed	Remaining
574	184747	1421754
575	185035	1421175
576	185338	1420714
577	185617	1420069
578	185913	1419553
579	186196	1418945
580	186527	1418700
581	186885	1418662
582	187240	1418595
583	187594	1418525
584	187947	1418442
585	188274	1418166
586	188560	1417580
587	188902	1417413
588	189210	1416992
589	189517	1416564
590	189831	1416185
591	190172	1416014
592	190515	1415856
593	190808	1415326
594	191199	1415518
595	191562	1415507
596	191948	1415662
597	192248	1415177
598	192549	1414707
599	192880	1414453
600	193154	1413787
601	193503	1413669
602	193871	1413687
603	194237	1413686
604	194525	1413121
605	194802	1412479
606	195155	1412388
607	195445	1411836
608	195801	1411766
609	196133	1411518
610	196464	1411263
611	196786	1410949
612	197107	1410620
613	197446	1410426
614	197757	1410027
615	198049	1409495
616	198334	1408917
617	198630	1408413
618	198924	1407894
619	199205	1407293
620	199563	1407231
621	199850	1406666
622	200133	1406074
623	200470	1405860
624	200730	1405111
625	201092	1405074
626	201373	1404473
627	201639	1403772
628	201977	1403567
629	202288	1403178
630	202624	1402956
631	202956	1402708
632	203234	1402091
633	203556	1401780
634	203886	1401517
635	204179	1401008
636	204466	1400452
637	204773	1400032
638	205087	1399663
639	205335	1398845
640	205653	1398507
641	205948	1398014
642	206294	1397863
643	206624	1397601
644	206912	1397061
645	207218	1396641
646	207541	1396331
647	207830	1395799
648	208270	1396279
649	208689	1396616
650	209134	1397122
651	209523	1397250
652	209855	1397002
653	210202	1396849
654	210546	1396677
655	210902	1396588
656	211269	1396565
657	211610	1396370
658	211938	1396093
659	212243	1395664
660	212571	1395385
661	212856	1394821
662	213218	1394762
663	213522	1394324
664	213844	1394009
665	214130	1393456
666	214411	1392873
667	214741	1392606
668	215057	1392251
669	215364	1391831
670	215678	1391466
671	216013	1391231
672	216343	1390965
673	216713	1390952
674	217038	1390657
675	217368	1390387
676	217714	1390222
677	218017	1389782
678	218365	1389629
679	218703	1389412
680	219060	1389312
681	219408	1389156
682	219758	1389016
683	220099	1388815
684	220404	1388385
685	220717	1388012
686	221073	1387904
687	221395	1387584
688	221738	1387394
689	222080	1387199
690	222439	1387109
691	222769	1386836
692	223142	1386831
693	223523	1386878
694	223856	1386623
695	224191	1386380
696	224516	1386073
697	224775	1385363
698	225080	1384936
699	225418	1384713
700	225712	1384218
701	226070	1384117
702	226430	1384028
703	226714	1383472
704	227034	1383139
705	227344	1382741
706	227638	1382251
707	227963	1381947
708	228308	1381767
709	228640	1381501
710	228976	1381265
711	229287	1380875
712	229581	1380389
713	229947	1380328
714	230303	1380209
715	230622	1379867
716	230943	1379540
717	231221	1378958
718	231606	1379007
719	231951	1378822
720	232265	1378451
721	232598	1378196
722	232900	1377750
723	233232	1377488
724	233581	1377326
725	233906	1377022
726	234266	1376921
727	234588	1376596
728	234915	1376303
729	235237	1375976
730	235578	1375765
731	235865	1375236
732	236263	1375357
733	236662	1375480
734	237035	1375452
735	237353	1375100
736	237674	1374773
737	237980	1374354
738	238266	1373819
739	238555	1373308
740	238925	1373257
741	239265	1373036
742	239565	1372582
743	239901	1372337
744	240216	1371976
745	240500	1371434
746	240846	1371244
747	241188	1371032
748	241520	1370765
749	241836	1370406
750	242145	1370008
751	242518	1369973
752	242859	1369751
753	243127	1369124
754	243439	1368744
755	243772	1368482
756	244125	1368327
757	244434	1367927
758	244746	1367550
759	245074	1367259
760	245420	1367067
761	245835	1367258
762	246212	1367240
763	246550	1366998
764	246838	1366482
765	247146	1366081
766	247494	1365900
767	247853	1365776
768	248190	1365532
769	248548	1365404
770	248919	1365345
771	249240	1365010
772	249558	1364659
773	249864	1364246
774	250157	1363762
775	250494	1363518
776	250805	1363131
777	251133	1362833
778	251450	1362479
779	251783	1362211
780	252072	1361710
781	252418	1361508
782	252758	1361281
783	253062	1360855
784	253355	1360374
785	253654	1359924
786	253960	1359514
787	254232	1358919
788	254594	1358806
789	254915	1358471
790	255203	1357965
791	255592	1357996
792	255925	1357726
793	256256	1357450
794	256565	1357053
795	256877	1356676
796	257198	1356340
797	257532	1356079
798	257864	1355806
799	258180	1355450
800	258576	1355507
801	258922	1355309
802	259251	1355016
803	259553	1354586
804	259879	1354280
805	260134	1353603
806	260438	1353183
807	260767	1352893
808	261058	1352406
809	261387	1352113
810	261735	1351922
811	262055	1351584
812	262384	1351298
813	262699	1350935
814	262976	1350377
815	263308	1350101
816	263615	1349696
817	263930	1349339
818	264287	1349186
819	264611	1348871
820	264989	1348832
821	265305	1348472
822	265670	1348364
823	266025	1348205
824	266370	1347996
825	266716	1347790
826	267032	1347432
827	267383	1347249
828	267767	1347234
829	268175	1347339
830	268564	1347346
831	268881	1346991
832	269198	1346637
833	269556	1346487
834	269892	1346228
835	270222	1345940
836	270552	1345651
837	270854	1345221
838	271181	1344916
839	271542	1344779
840	271904	1344649
841	272172	1344051
842	272469	1343601
843	272834	1343481
844	273157	1343157
845	273513	1342995
846	273885	1342910
847	274217	1342629
848	274565	1342430
849	274918	1342249
850	275286	1342144
851	275625	1341895
852	275916	1341413
853	276235	1341068
854	276562	1340760
855	276848	1340255
856	277156	1339857
857	277492	1339598
858	277870	1339535
859	278221	1339347
860	278600	1339288
861	278960	1339142
862	279273	1338764
863	279629	1338596
864	279965	1338334
865	280300	1338061
866	280628	1337759
867	280965	1337500
868	281237	1336929
869	281520	1336414
870	281829	1336020
871	282124	1335563
872	282472	1335353
873	282781	1334962
874	283102	1334626
875	283415	1334252
876	283729	1333884
877	284034	1333474
878	284314	1332944
879	284602	1332455
880	284888	1331960
881	285213	1331643
882	285511	1331203
883	285838	1330895
884	286123	1330394
885	286420	1329948
886	286721	1329519
887	286993	1328961
888	287331	1328707
889	287632	1328281
890	287964	1327998
891	288301	1327739
892	288680	1327672
893	289019	1327418
894	289339	1327081
895	289680	1326838
896	290036	1326668
897	290336	1326237
898	290649	1325866
899	290973	1325544
900	291250	1325011
901	291580	1324719
902	291893	1324348
903	292203	1323967
904	292587	1323918
905	292933	1323699
906	293299	1323565
907	293640	1323322
908	293962	1322991
909	294283	1322658
910	294578	1322206
911	294912	1321930
912	295334	1322051
913	295710	1321962
914	296067	1321789
915	296406	1321533
916	296762	1321352
917	297082	1321016
918	297414	1320726
919	297788	1320626
920	298094	1320223
921	298425	1319932
922	298713	1319454
923	299035	1319123
924	299387	1318921
925	299743	1318740
926	300115	1318631
927	300526	1318688
928	301018	1319101
929	301378	1318936
930	301801	1319042
931	302246	1319249
932	302642	1319237
933	302973	1318940
934	303333	1318769
935	303759	1318885
936	304176	1318964
937	304543	1318820
938	304886	1318576
939	305238	1318371
940	305515	1317841
941	305830	1317474
942	306165	1317195
943	306485	1316850
944	306781	1316400
945	307114	1316112
946	307418	1315699
947	307750	1315406
948	308127	1315306
949	308429	1314885
950	308737	1314488
951	309094	1314302
952	309440	1314068
953	309793	1313860
954	310114	1313520
955	310412	1313082
956	310722	1312695
957	311049	1312383
958	311344	1311933
959	311712	1311788
960	312100	1311731
961	312431	1311434
962	312758	1311119
963	313086	1310805
964	313608	1311305
965	314106	1311702
966	314562	1311924
967	315040	1312234
968	315526	1312576
969	316034	1313009
970	316562	1313523
971	317090	1314034
972	317632	1314601
973	318234	1315411
974	318683	1315588
975	319232	1316179
976	319695	1316410
977	320074	1316300
978	320356	1315786
979	320696	1315511
980	321027	1315197
981	321376	1314961
982	321675	1314515
983	322003	1314191
984	322388	1314102
985	322710	1313752
986	323056	1313502
987	323417	1313312
988	323772	1313094
989	324095	1312751
990	324473	1312627
991	324770	1312177
992	325078	1311771
993	325447	1311610
994	325786	1311330
995	326079	1310866
996	326433	1310646
997	326740	1310236
998	327092	1310006
999	327440	1309763
1000	327803	1309576
1001	328160	1309368
1002	328568	1309358
1003	328892	1309019
1004	329201	1308616
1005	329548	1308366
1006	329863	1307987
1007	330285	1308036
1008	330701	1308055
1009	331016	1307679
1010	331382	1307501
1011	331735	1307274
1012	332086	1307037
1013	332477	1306958
1014	332818	1306682
1015	333193	1306538
1016	333535	1306266
1017	333838	1305840
1018	334192	1305612
1019	334487	1305156
1020	334830	1304886
1021	335157	1304557
1022	335478	1304201
1023	335803	1303863
1024	336097	1303400
1025	336466	1303233
1026	336816	1302990
1027	337127	1302596
1028	337463	1302299
1029	337791	1301974
1030	338130	1301686
1031	338481	1301449
1032	338777	1300995
1033	339064	1300510
1034	339343	1299996
1035	339684	1299719
1036	340016	1299407
1037	340355	1299122
1038	340715	1298915
1039	341049	1298611
1040	341422	1298455
1041	341754	1298144
1042	342121	1297962
1043	342454	1297652
1044	342800	1297392
1045	343177	1297250
1046	343527	1297005
1047	343822	1296551
1048	344180	1296337
1049	344485	1295922
1050	344804	1295558
1051	345203	1295498
1052	345523	1295140
1053	345871	1294885
1054	346251	1294749
1055	346602	1294509
1056	346944	1294229
1057	347281	1293934
1058	347578	1293492
1059	347951	1293330
1060	348315	1293134
1061	348635	1292774
1062	348930	1292321
1063	349317	1292211
1064	349670	1291975
1065	349993	1291626
1066	350297	1291207
1067	350606	1290809
1068	350980	1290649
1069	351296	1290276
1070	351574	1289764
1071	351906	1289448
1072	352194	1288974
1073	352519	1288632
1074	352852	1288323
1075	353169	1287952
1076	353480	1287560
1077	353830	1287312
1078	354134	1286894
1079	354525	1286795
1080	354866	1286515
1081	355230	1286313
1082	355686	1286449
1083	356005	1286088
1084	356344	1285794
1085	356639	1285346
1086	356972	1285035
1087	357285	1284652
1088	357606	1284295
1089	357936	1283973
1090	358262	1283635
1091	358577	1283262
1092	358898	1282907
1093	359195	1282466
1094	359536	1282182
1095	359858	1281832
1096	360208	1281578
1097	360544	1281280
1098	360853	1280881
1099	361249	1280795
1100	361558	1280397
1101	361915	1280169
1102	362325	1280130
1103	362687	1279918
1104	362993	1279510
1105	363317	1279168
1106	363659	1278884
1107	363988	1278559
1108	364304	1278187
1109	364619	1277809
1110	364911	1277354
1111	365261	1277100
1112	365583	1276750
1113	365848	1276200
1114	366197	1275944
1115	366600	1275875
1116	366920	1275518
1117	367255	1275211
1118	367572	1274841
1119	367943	1274662
1120	368289	1274392
1121	368636	1274128
1122	368985	1273870
1123	369329	1273595
1124	369702	1273421
1125	370009	1273016
1126	370364	1272780
1127	370755	1272663
1128	371108	1272420
1129	371426	1272052
1130	371804	1271893
1131	372139	1271587
1132	372465	1271247
1133	372789	1270902
1134	373067	1270400
1135	373416	1270140
1136	373767	1269887
1137	374148	1269738
1138	374445	1269299
1139	374773	1268970
1140	375053	1268475
1141	375374	1268120
1142	375669	1267679
1143	375963	1267234
1144	376313	1266976
1145	376680	1266777
1146	377008	1266446
1147	377373	1266239
1148	377689	1265868
1149	378035	1265597
1150	378409	1265421
1151	378765	1265183
1152	379157	1265062
1153	379539	1264912
1154	379932	1264797
1155	380304	1264611
1156	380696	1264492
1157	380974	1263993
1158	381328	1263747
1159	381627	1263318
1160	381954	1262982
1161	382345	1262858
1162	382695	1262599
1163	383015	1262238
1164	383329	1261861
1165	383661	1261542
1166	384013	1261289
1167	384382	1261090
1168	384823	1261128
1169	385196	1260942
1170	385569	1260754
1171	385891	1260403
1172	386211	1260043
1173	386532	1259688
1174	386918	1259543
1175	387247	1259212
1176	387631	1259061
1177	387952	1258705
1178	388292	1258410
1179	388631	1258112
1180	388977	1257836
1181	389400	1257811
1182	389733	1257491
1183	390098	1257277
1184	390491	1257151
1185	390859	1256946
1186	391181	1256592
1187	391529	1256322
1188	391862	1256001
1189	392179	1255633
1190	392567	1255490
1191	392872	1255084
1192	393163	1254631
1193	393526	1254407
1194	393932	1254321
1195	394279	1254046
1196	394660	1253879
1197	394976	1253505
1198	395397	1253465
1199	395703	1253060
1200	396080	1252881
1201	396481	1252776
1202	396864	1252612
1203	397292	1252591
1204	397648	1252344
1205	397930	1251864
1206	398226	1251427
1207	398558	1251103
1208	398919	1250872
1209	399253	1250553
1210	399585	1250231
1211	399922	1249922
1212	400299	1249740
1213	400615	1249365
1214	400971	1249116
1215	401292	1248759
1216	401646	1248504
1217	401981	1248187
1218	402337	1247940
1219	402672	1247624
1220	402987	1247247
1221	403313	1246905
1222	403713	1246790
1223	404064	1246526
1224	404542	1246651
1225	404918	1246462
1226	405360	1246475
1227	405753	1246336
1228	406143	1246190
1229	406460	1245819
1230	406780	1245454
1231	407120	1245153
1232	407475	1244897
1233	407847	1244695
1234	408182	1244379
1235	408547	1244153
1236	408827	1243669
1237	409161	1243350
1238	409479	1242980
1239	409836	1242729
1240	410219	1242558
1241	410588	1242343
1242	410932	1242053
1243	411319	1241895
1244	411690	1241685
1245	412090	1241564
1246	412469	1241376
1247	412868	1241252
1248	413193	1240904
1249	413535	1240606
1250	413874	1240300
1251	414231	1240047
1252	414606	1239847
1253	414978	1239641
1254	415377	1239511
1255	415739	1239274
1256	416039	1238852
1257	416361	1238494
1258	416663	1238076
1259	417006	1237782
1260	417336	1237447
1261	417638	1237031
1262	417986	1236749
1263	418310	1236398
1264	418705	1236256
1265	418995	1235805
1266	419331	1235489
1267	419723	1235336
1268	420089	1235110
1269	420465	1234910
1270	420812	1234625
1271	421197	1234452
1272	421561	1234218
1273	421946	1234044
1274	422271	1233694
1275	422645	1233489
1276	422991	1233199
1277	423325	1232876
1278	423684	1232626
1279	423998	1232245
1280	424331	1231918
1281	424711	1231728
1282	425072	1231485
1283	425443	1231268
1284	425876	1231229
1285	426258	1231043
1286	426677	1230965
1287	427044	1230738
1288	427451	1230623
1289	427784	1230296
1290	428189	1230174
1291	428584	1230023
1292	428953	1229798
1293	429331	1229600
1294	429679	1229313
1295	430035	1229053
1296	430388	1228779
1297	430730	1228477
1298	431100	1228256
1299	431433	1227925
1300	431820	1227751
1301	432131	1227359
1302	432537	1227237
1303	432865	1226896
1304	433202	1226577
1305	433504	1226161
1306	433800	1225726
1307	434093	1225286
1308	434464	1225062
1309	434793	1224723
1310	435120	1224377
1311	435414	1223940
1312	435707	1223499
1313	436028	1223135
1314	436355	1222790
1315	436679	1222437
1316	436994	1222058
1317	437331	1221741
1318	437663	1221410
1319	438006	1221110
1320	438368	1220860
1321	438668	1220440
1322	439021	1220166
1323	439356	1219843
1324	439669	1219461
1325	440110	1219431
1326	440537	1219362
1327	441031	1219479
1328	441470	1219442
1329	441985	1219614
1330	442475	1219717
1331	442848	1219495
1332	443220	1219271
1333	443566	1218977
1334	443950	1218786
1335	444276	1218434
1336	444572	1218002
1337	444897	1217649
1338	445207	1217255
1339	445508	1216836
1340	445868	1216578
1341	446235	1216342
1342	446578	1216037
1343	446904	1215685
1344	447212	1215288
1345	447553	1214978
1346	447892	1214663
1347	448282	1214486
1348	448576	1214049
1349	448965	1213869
1350	449289	1213513
1351	449644	1213242
1352	449992	1212950
1353	450345	1212673
1354	450775	1212601
1355	451135	1212342
1356	451499	1212093
1357	451803	1211686
1358	452156	1211406
1359	452435	1210931
1360	452778	1210625
1361	453152	1210403
1362	453492	1210090
1363	453833	1209780
1364	454142	1209382
1365	454463	1209020
1366	454765	1208605
1367	455126	1208346
1368	455547	1208248
1369	455900	1207969
1370	456306	1207830
1371	456690	1207632
1372	457039	1207343
1373	457315	1206858
1374	457715	1206705
1375	458145	1206627
1376	458601	1206619
1377	458987	1206425
1378	459423	1206362
1379	459785	1206103
1380	460171	1205908
1381	460538	1205663
1382	461001	1205670
1383	461252	1205121
1384	461587	1204793
1385	461897	1204399
1386	462197	1203980
1387	462539	1203668
1388	462867	1203322
1389	463189	1202960
1390	463560	1202724
1391	463913	1202442
1392	464281	1202200
1393	464603	1201836
1394	464930	1201487
1395	465263	1201153
1396	465647	1200951
1397	466048	1200791
1398	466369	1200426
1399	466713	1200121
1400	467055	1199810
1401	467347	1199369
1402	467745	1199202
1403	468124	1198985
1404	468437	1198600
1405	468775	1198277
1406	469106	1197938
1407	469469	1197681
1408	469720	1197138
1409	470084	1196882
1410	470502	1196763
1411	470864	1196503
1412	471214	1196210
1413	471567	1195927
1414	471935	1195681
1415	472226	1195240
1416	472616	1195050
1417	472980	1194791
1418	473363	1194583
1419	473717	1194301
1420	474059	1193988
